CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,RFM,Segment
16233,72,2,39.84,2,1,1,2,211,At Risk
16235,41,8,198.34,2,2,2,1,222,Need Attention
16236,79,2,30.759999999999998,2,1,1,2,211,At Risk
16239,190,2,90.6,1,1,2,2,112,At Risk
16240,25,23,764.12,3,3,3,3,333,Loyal Customers
16241,10,135,467.70999999999975,3,3,3,3,333,Loyal Customers
16242,9,58,784.98,3,3,3,3,333,Loyal Customers
16243,34,13,155.84,2,2,2,0,222,Potential Loyalist
16244,212,6,105.9,1,2,2,1,122,Need Attention
16245,24,19,270.15999999999997,3,3,3,0,333,Potential Loyalist
16247,171,3,24.810000000000002,1,1,1,2,111,At Risk
16248,62,1,17.700000000000003,2,1,1,2,211,At Risk
16249,53,14,316.45,2,2,3,1,223,Need Attention
16250,262,2,35.4,1,1,1,2,111,At Risk
16253,67,28,863.9900000000001,2,3,3,3,233,Loyal Customers
16255,17,50,444.34999999999997,3,3,3,3,333,Loyal Customers
16256,267,4,204.3,1,1,2,1,112,Need Attention
16257,177,1,21.95,1,1,1,2,111,At Risk
16258,46,27,978.1699999999998,2,3,3,3,233,Loyal Customers
16260,51,6,386.15,2,2,3,1,223,Need Attention
16261,18,23,125.98000000000005,3,3,2,0,332,Potential Loyalist
16265,10,55,1165.8899999999999,3,3,3,3,333,Loyal Customers
16266,74,17,178.97,2,3,2,1,232,Need Attention
16268,72,11,203.44000000000003,2,2,2,1,222,Need Attention
16270,354,15,271.0,1,2,3,1,123,Need Attention
16271,16,25,218.36999999999995,3,3,2,3,332,Loyal Customers
16272,117,5,85.44999999999999,1,1,2,1,112,Need Attention
16275,197,9,148.01,1,2,2,1,122,Need Attention
16276,177,2,117.0,1,1,2,2,112,At Risk
16278,101,4,67.9,1,1,1,2,111,At Risk
16279,22,19,252.31,3,3,3,0,333,Potential Loyalist
16281,73,3,544.6800000000001,2,1,3,1,213,Need Attention
16282,340,2,12.7,1,1,1,2,111,At Risk
16283,6,44,388.96999999999997,3,3,3,3,333,Loyal Customers
16284,32,19,162.79999999999998,2,3,2,0,232,Potential Loyalist
16292,122,5,74.78,1,1,1,1,111,Need Attention
16293,22,26,438.65,3,3,3,3,333,Loyal Customers
16295,25,8,131.65,3,2,2,0,322,Potential Loyalist
16297,269,3,45.5,1,1,1,2,111,At Risk
16298,23,9,163.24,3,2,2,0,322,Potential Loyalist
16302,127,4,66.72,1,1,1,2,111,At Risk
16303,26,27,767.6600000000001,3,3,3,3,333,Loyal Customers
16305,139,7,130.6,1,2,2,1,122,Need Attention
16306,302,8,136.37,1,2,2,1,122,Need Attention
16309,107,10,174.51999999999998,1,2,2,1,122,Need Attention
16311,18,9,145.59,3,2,2,0,322,Potential Loyalist
16313,50,3,51.900000000000006,2,1,1,2,211,At Risk
16315,331,3,40.8,1,1,1,2,111,At Risk
16316,65,30,758.5500000000001,2,3,3,3,233,Loyal Customers
16317,120,13,255.51,1,2,3,1,123,Need Attention
16318,36,1,17.700000000000003,2,1,1,2,211,At Risk
16322,2,6,59.32,3,2,1,0,321,Potential Loyalist
16323,197,1,207.50000000000003,1,1,2,2,112,At Risk
16324,129,24,76.87000000000002,1,3,1,1,131,Need Attention
16325,47,4,118.50000000000001,2,1,2,1,212,Need Attention
16326,6,64,647.8399999999999,3,3,3,3,333,Loyal Customers
16327,15,55,704.37,3,3,3,3,333,Loyal Customers
16330,18,10,42.33,3,2,1,0,321,Potential Loyalist
16332,29,31,337.53,2,3,3,3,233,Loyal Customers
16333,8,12,8417.36,3,2,3,3,323,Loyal Customers
16337,37,3,49.65,2,1,1,2,211,At Risk
16338,158,1,11.9,1,1,1,2,111,At Risk
16339,285,5,29.3,1,1,1,2,111,At Risk
16340,108,46,160.04999999999998,1,3,2,1,132,Need Attention
16341,25,13,255.85000000000002,3,2,3,0,323,Potential Loyalist
16342,76,3,69.15,2,1,1,2,211,At Risk
16343,17,5,49.76,3,1,1,0,311,Potential Loyalist
16344,159,2,101.10000000000001,1,1,2,2,112,At Risk
16345,45,7,111.80000000000001,2,2,2,1,222,Need Attention
16347,12,17,147.32999999999998,3,3,2,0,332,Potential Loyalist
16348,33,49,274.14,2,3,3,3,233,Loyal Customers
16349,291,4,15.379999999999999,1,1,1,2,111,At Risk
16350,22,10,178.2,3,2,2,0,322,Potential Loyalist
16351,333,1,19.5,1,1,1,2,111,At Risk
16352,18,5,80.6,3,1,2,0,312,Potential Loyalist
16353,8,20,1494.95,3,3,3,3,333,Loyal Customers
16354,74,10,112.50000000000001,2,2,2,1,222,Need Attention
16356,198,6,44.71000000000001,1,2,1,2,121,At Risk
16357,34,8,152.07000000000002,2,2,2,0,222,Potential Loyalist
16358,2,18,400.02000000000004,3,3,3,3,333,Loyal Customers
16359,95,15,258.85,1,2,3,1,123,Need Attention
16360,5,134,726.4099999999997,3,3,3,3,333,Loyal Customers
16361,10,19,130.00000000000003,3,3,2,0,332,Potential Loyalist
16362,33,9,91.00000000000001,2,2,2,0,222,Potential Loyalist
16363,54,1,15.0,2,1,1,2,211,At Risk
16364,12,14,196.91000000000003,3,2,2,0,322,Potential Loyalist
16365,18,12,562.85,3,2,3,3,323,Loyal Customers
16366,19,2,35.400000000000006,3,1,1,2,311,At Risk
16367,38,26,192.67999999999995,2,3,2,1,232,Need Attention
16368,3,18,109.45,3,3,2,0,332,Potential Loyalist
16369,19,30,350.2999999999999,3,3,3,3,333,Loyal Customers
16370,83,48,270.98,2,3,3,1,233,Need Attention
16372,34,17,65.55000000000001,2,3,1,0,231,Potential Loyalist
16374,67,24,77.63999999999999,2,3,1,1,231,Need Attention
16376,9,26,213.62,3,3,2,3,332,Loyal Customers
16377,268,1,390.0,1,1,3,2,113,At Risk
16378,297,7,106.4,1,2,2,1,122,Need Attention
16379,5,20,402.35999999999996,3,3,3,3,333,Loyal Customers
16380,62,5,238.15,2,1,2,1,212,Need Attention
16383,75,17,103.30000000000001,2,3,2,1,232,Need Attention
16384,264,5,80.25,1,1,2,1,112,Need Attention
16385,61,7,70.34,2,2,1,1,221,Need Attention
16386,29,13,43.230000000000004,2,2,1,0,221,Potential Loyalist
16389,54,8,255.7,2,2,3,1,223,Need Attention
16392,270,14,90.11999999999999,1,2,2,1,122,Need Attention
16393,3,60,502.3399999999999,3,3,3,3,333,Loyal Customers
16394,57,18,339.77,2,3,3,1,233,Need Attention
16395,61,47,335.05,2,3,3,3,233,Loyal Customers
16398,155,12,215.74999999999997,1,2,2,1,122,Need Attention
16399,20,13,81.3,3,2,2,0,322,Potential Loyalist
16400,95,5,50.88,1,1,1,2,111,At Risk
16401,2,47,1199.9700000000003,3,3,3,3,333,Loyal Customers
16403,313,1,15.0,1,1,1,2,111,At Risk
16404,71,6,126.85000000000001,2,2,2,1,222,Need Attention
16406,19,14,48.32000000000001,3,2,1,0,321,Potential Loyalist
16407,13,26,366.99999999999994,3,3,3,3,333,Loyal Customers
16409,37,36,327.23999999999995,2,3,3,3,233,Loyal Customers
16411,20,7,25.660000000000004,3,2,1,0,321,Potential Loyalist
16412,54,4,26.3,2,1,1,2,211,At Risk
16413,57,6,61.64999999999999,2,2,1,1,221,Need Attention
16414,22,3,52.4,3,1,1,0,311,Potential Loyalist
16415,45,10,16.13,2,2,1,2,221,At Risk
16416,27,17,349.72,3,3,3,3,333,Loyal Customers
16418,45,27,119.76000000000002,2,3,2,1,232,Need Attention
16419,129,10,238.55,1,2,2,1,122,Need Attention
16422,18,75,6592.329999999999,3,3,3,3,333,Loyal Customers
16423,25,2,77.34,3,1,1,0,311,Potential Loyalist
16424,192,1,15.9,1,1,1,2,111,At Risk
16425,303,2,30.6,1,1,1,2,111,At Risk
16426,3,73,358.62000000000006,3,3,3,3,333,Loyal Customers
16427,264,2,40.08,1,1,1,2,111,At Risk
16429,107,2,284.55,1,1,3,1,113,Need Attention
16431,214,13,95.37999999999998,1,2,2,1,122,Need Attention
16432,65,1,19.919999999999998,2,1,1,2,211,At Risk
16433,29,5,40.6,2,1,1,0,211,Potential Loyalist
16434,30,24,334.92,2,3,3,3,233,Loyal Customers
16438,6,15,71.63000000000001,3,2,1,0,321,Potential Loyalist
16440,8,51,550.5000000000001,3,3,3,3,333,Loyal Customers
16441,68,5,80.3,2,1,2,1,212,Need Attention
16442,2,29,76.62000000000002,3,3,1,0,331,Potential Loyalist
16444,47,19,108.00000000000001,2,3,2,1,232,Need Attention
16445,34,11,46.26,2,2,1,0,221,Potential Loyalist
16446,206,1,1.25,1,1,1,2,111,At Risk
16447,136,7,72.35000000000001,1,2,1,1,121,Need Attention
16448,199,2,20.64,1,1,1,2,111,At Risk
16449,198,8,137.84,1,2,2,1,122,Need Attention
16450,150,3,66.06,1,1,1,2,111,At Risk
16451,88,7,126.32000000000001,2,2,2,1,222,Need Attention
16454,45,1,1.0,2,1,1,2,211,At Risk
16455,64,16,296.45,2,3,3,1,233,Need Attention
16456,100,23,288.54,1,3,3,1,133,Need Attention
16457,219,1,17.700000000000003,1,1,1,2,111,At Risk
16458,3,39,699.5700000000002,3,3,3,3,333,Loyal Customers
16460,29,20,108.71000000000001,2,3,2,0,232,Potential Loyalist
16461,178,5,26.749999999999996,1,1,1,2,111,At Risk
16462,74,1,68.0,2,1,1,2,211,At Risk
16463,22,15,252.59000000000003,3,2,3,0,323,Potential Loyalist
16464,20,51,341.7199999999999,3,3,3,3,333,Loyal Customers
16466,34,36,384.91,2,3,3,3,233,Loyal Customers
16468,75,2,74.9,2,1,1,2,211,At Risk
16469,24,38,143.82000000000002,3,3,2,3,332,Loyal Customers
16470,52,43,267.48,2,3,3,3,233,Loyal Customers
16471,275,2,36.2,1,1,1,2,111,At Risk
16473,165,3,51.0,1,1,1,2,111,At Risk
16474,8,65,336.62000000000006,3,3,3,3,333,Loyal Customers
16475,89,5,167.1,2,1,2,1,212,Need Attention
16477,64,30,503.70000000000005,2,3,3,3,233,Loyal Customers
16478,26,4,67.98,3,1,1,0,311,Potential Loyalist
16479,11,8,59.63,3,2,1,0,321,Potential Loyalist
16480,76,16,203.26,2,3,2,1,232,Need Attention
16482,16,4,48.42,3,1,1,0,311,Potential Loyalist
16483,193,6,58.55,1,2,1,1,121,Need Attention
16484,191,5,71.7,1,1,1,1,111,Need Attention
16485,78,9,63.220000000000006,2,2,1,1,221,Need Attention
16488,34,4,72.88,2,1,1,0,211,Potential Loyalist
16491,47,11,264.5,2,2,3,1,223,Need Attention
16493,80,18,454.93000000000006,2,3,3,1,233,Need Attention
16494,297,12,188.16000000000003,1,2,2,1,122,Need Attention
16495,4,19,118.81,3,3,2,0,332,Potential Loyalist
16496,9,21,352.85,3,3,3,3,333,Loyal Customers
16497,50,17,343.43999999999994,2,3,3,1,233,Need Attention
16498,162,4,19.8,1,1,1,2,111,At Risk
16499,361,7,122.60000000000001,1,2,2,1,122,Need Attention
16500,331,1,165.0,1,1,2,2,112,At Risk
16503,107,17,302.1,1,3,3,1,133,Need Attention
16504,26,17,120.68,3,3,2,0,332,Potential Loyalist
16506,41,1,19.799999999999997,2,1,1,2,211,At Risk
16509,297,5,117.55000000000001,1,1,2,1,112,Need Attention
16511,22,43,251.50000000000003,3,3,3,3,333,Loyal Customers
16513,20,5,106.1,3,1,2,0,312,Potential Loyalist
16515,53,25,316.5499999999999,2,3,3,1,233,Need Attention
16516,31,1,15.6,2,1,1,2,211,At Risk
16517,278,4,33.0,1,1,1,2,111,At Risk
16518,62,8,150.58,2,2,2,1,222,Need Attention
16519,26,1,25.0,3,1,1,2,311,At Risk
16520,187,10,63.85,1,2,1,1,121,Need Attention
16523,2,55,1698.6399999999996,3,3,3,3,333,Loyal Customers
16525,38,27,2205.2400000000002,2,3,3,3,233,Loyal Customers
16526,172,1,10.0,1,1,1,2,111,At Risk
16527,82,3,61.400000000000006,2,1,1,2,211,At Risk
16528,4,2,23.520000000000003,3,1,1,0,311,Potential Loyalist
16529,191,3,40.800000000000004,1,1,1,2,111,At Risk
16531,23,16,276.61,3,3,3,0,333,Potential Loyalist
16532,18,1,2232.0,3,1,3,0,313,Potential Loyalist
16533,20,42,264.7000000000001,3,3,3,3,333,Loyal Customers
16535,6,6,79.58,3,2,2,0,322,Potential Loyalist
16536,111,11,107.80000000000001,1,2,2,1,122,Need Attention
16539,3,8,327.21000000000004,3,2,3,0,323,Potential Loyalist
16542,54,3,79.89999999999999,2,1,2,2,212,At Risk
16546,291,3,70.2,1,1,1,2,111,At Risk
16549,11,191,767.7400000000001,3,3,3,3,333,Loyal Customers
16550,109,42,334.04999999999995,1,3,3,1,133,Need Attention
16551,96,8,169.50000000000003,1,2,2,1,122,Need Attention
16552,243,1,17.700000000000003,1,1,1,2,111,At Risk
16553,164,15,930.9999999999999,1,2,3,1,123,Need Attention
16554,43,14,224.04999999999998,2,2,2,1,222,Need Attention
16555,36,3,37.86,2,1,1,2,211,At Risk
16556,67,35,510.57,2,3,3,3,233,Loyal Customers
16557,138,1,12.5,1,1,1,2,111,At Risk
16558,1,84,1738.5899999999997,3,3,3,3,333,Loyal Customers
16560,27,11,141.96999999999997,3,2,2,0,322,Potential Loyalist
16561,6,5,76.22,3,1,1,0,311,Potential Loyalist
16563,54,4,341.82,2,1,3,1,213,Need Attention
16565,365,2,155.85,1,1,2,2,112,At Risk
16566,193,1,29.7,1,1,1,2,111,At Risk
16567,195,8,155.60999999999999,1,2,2,1,122,Need Attention
16569,4,1,10.5,3,1,1,0,311,Potential Loyalist
16570,16,23,807.65,3,3,3,3,333,Loyal Customers
16571,27,13,214.62,3,2,2,0,322,Potential Loyalist
16572,128,7,137.55,1,2,2,1,122,Need Attention
16573,85,9,118.35000000000001,2,2,2,1,222,Need Attention
16574,72,6,121.79999999999998,2,2,2,1,222,Need Attention
16581,183,1,10.2,1,1,1,2,111,At Risk
16582,114,2,180.12,1,1,2,1,112,Need Attention
16584,81,2,44.760000000000005,2,1,1,2,211,At Risk
16586,249,3,178.2,1,1,2,1,112,Need Attention
16587,233,5,90.15,1,1,2,1,112,Need Attention
16589,72,5,74.9,2,1,1,1,211,Need Attention
16591,69,2,44.550000000000004,2,1,1,2,211,At Risk
16592,5,44,826.25,3,3,3,3,333,Loyal Customers
16593,51,4,63.15,2,1,1,2,211,At Risk
16594,76,12,44.44,2,2,1,1,221,Need Attention
16595,62,25,91.83999999999997,2,3,2,1,232,Need Attention
16596,16,1,16.6,3,1,1,2,311,At Risk
16597,5,3,63.5,3,1,1,0,311,Potential Loyalist
16598,286,2,21.599999999999998,1,1,1,2,111,At Risk
16600,5,15,204.78000000000003,3,2,2,0,322,Potential Loyalist
16601,41,8,58.410000000000004,2,2,1,0,221,Potential Loyalist
16602,37,9,148.20000000000002,2,2,2,0,222,Potential Loyalist
16603,75,9,133.25,2,2,2,1,222,Need Attention
16607,18,28,473.44000000000005,3,3,3,3,333,Loyal Customers
16609,16,45,871.0500000000002,3,3,3,3,333,Loyal Customers
16610,220,1,9.959999999999999,1,1,1,2,111,At Risk
16611,187,2,17.54,1,1,1,2,111,At Risk
16612,33,12,208.2,2,2,2,0,222,Potential Loyalist
16613,71,9,170.2,2,2,2,1,222,Need Attention
16614,183,3,52.08,1,1,1,2,111,At Risk
16616,16,2,60.400000000000006,3,1,1,0,311,Potential Loyalist
16617,236,2,68.7,1,1,1,2,111,At Risk
16618,32,25,779.31,2,3,3,3,233,Loyal Customers
16620,4,2,40.3,3,1,1,0,311,Potential Loyalist
16621,52,7,152.05,2,2,2,1,222,Need Attention
16624,81,8,190.44,2,2,2,1,222,Need Attention
16625,275,4,55.44,1,1,1,2,111,At Risk
16626,1,43,883.68,3,3,3,3,333,Loyal Customers
16627,80,4,47.19,2,1,1,2,211,At Risk
16628,30,17,274.94000000000005,2,3,3,0,233,Potential Loyalist
16629,74,21,153.74999999999997,2,3,2,1,232,Need Attention
16633,18,26,519.4399999999999,3,3,3,3,333,Loyal Customers
16637,33,19,290.45,2,3,3,1,233,Need Attention
16638,100,20,308.3,1,3,3,1,133,Need Attention
16639,32,16,483.45000000000005,2,3,3,3,233,Loyal Customers
16641,106,4,88.34,1,1,2,1,112,Need Attention
16642,5,9,164.04,3,2,2,0,322,Potential Loyalist
16643,246,7,117.01,1,2,2,1,122,Need Attention
16644,178,14,181.94,1,2,2,1,122,Need Attention
16647,170,6,74.04,1,2,1,1,121,Need Attention
16648,43,2,29.999999999999996,2,1,1,2,211,At Risk
16650,72,3,60.599999999999994,2,1,1,2,211,At Risk
16652,59,21,1071.29,2,3,3,3,233,Loyal Customers
16653,17,9,199.70000000000002,3,2,2,0,322,Potential Loyalist
16654,142,8,126.91,1,2,2,1,122,Need Attention
16655,18,54,707.1399999999999,3,3,3,3,333,Loyal Customers
16656,43,12,1889.16,2,2,3,3,223,Loyal Customers
16657,10,37,137.26999999999998,3,3,2,3,332,Loyal Customers
16659,190,1,20.4,1,1,1,2,111,At Risk
16660,17,6,731.8999999999999,3,2,3,0,323,Potential Loyalist
16665,363,3,23.4,1,1,1,2,111,At Risk
16666,20,9,54.21,3,2,1,0,321,Potential Loyalist
16667,69,14,146.13,2,2,2,1,222,Need Attention
16668,16,2,30.599999999999998,3,1,1,2,311,At Risk
16669,24,38,392.33,3,3,3,3,333,Loyal Customers
16670,31,57,896.1700000000004,2,3,3,3,233,Loyal Customers
16672,3,20,1149.5000000000002,3,3,3,3,333,Loyal Customers
16674,55,16,46.49,2,3,1,1,231,Need Attention
16676,34,21,362.5400000000001,2,3,3,3,233,Loyal Customers
16678,3,35,773.5199999999999,3,3,3,3,333,Loyal Customers
16680,44,3,56.9,2,1,1,2,211,At Risk
16681,78,6,171.42,2,2,2,1,222,Need Attention
16682,5,11,469.2,3,2,3,3,323,Loyal Customers
16684,5,57,14708.960000000003,3,3,3,3,333,Loyal Customers
16685,62,14,65.38000000000001,2,2,1,1,221,Need Attention
16686,48,118,637.1099999999997,2,3,3,3,233,Loyal Customers
16688,2,12,222.72,3,2,2,0,322,Potential Loyalist
16689,76,2,53.64000000000001,2,1,1,2,211,At Risk
16690,73,5,69.93,2,1,1,1,211,Need Attention
16692,257,2,158.5,1,1,2,2,112,At Risk
16693,69,13,101.6,2,2,2,1,222,Need Attention
16696,214,2,213.3,1,1,2,1,112,Need Attention
16697,242,1,8.25,1,1,1,2,111,At Risk
16698,254,1,204.0,1,1,2,2,112,At Risk
16700,9,59,945.9999999999999,3,3,3,3,333,Loyal Customers
16701,9,29,1000.31,3,3,3,3,333,Loyal Customers
16705,1,47,2294.3399999999997,3,3,3,3,333,Loyal Customers
16706,38,18,72.62,2,3,1,0,231,Potential Loyalist
16708,46,10,183.0,2,2,2,1,222,Need Attention
16709,85,16,538.5,2,3,3,1,233,Need Attention
16710,20,71,420.5399999999999,3,3,3,3,333,Loyal Customers
16711,27,4,256.08,3,1,3,0,313,Potential Loyalist
16712,19,69,570.25,3,3,3,3,333,Loyal Customers
16713,19,115,1308.120000000001,3,3,3,3,333,Loyal Customers
16714,318,19,170.8,1,3,2,1,132,Need Attention
16715,79,1,3.8,2,1,1,2,211,At Risk
16716,267,1,166.8,1,1,2,2,112,At Risk
16717,24,35,690.3699999999999,3,3,3,3,333,Loyal Customers
16719,15,33,268.18,3,3,3,3,333,Loyal Customers
16720,27,4,21.25,3,1,1,2,311,At Risk
16721,263,7,87.82000000000001,1,2,2,1,122,Need Attention
16722,18,34,823.9800000000001,3,3,3,3,333,Loyal Customers
16723,108,5,87.35000000000001,1,1,2,1,112,Need Attention
16725,303,29,147.37000000000003,1,3,2,1,132,Need Attention
16726,27,30,249.07000000000005,3,3,3,3,333,Loyal Customers
16727,365,4,28.85,1,1,1,2,111,At Risk
16728,47,50,172.04999999999998,2,3,2,3,232,Loyal Customers
16729,39,130,1462.8099999999997,2,3,3,3,233,Loyal Customers
16730,53,18,123.87,2,3,2,1,232,Need Attention
16732,32,7,144.12,2,2,2,0,222,Potential Loyalist
16734,53,10,78.85999999999999,2,2,2,1,222,Need Attention
16735,79,19,385.8,2,3,3,1,233,Need Attention
16739,177,3,86.8,1,1,2,2,112,At Risk
16742,47,1,464.9,2,1,3,1,213,Need Attention
16743,30,42,541.1399999999999,2,3,3,3,233,Loyal Customers
16744,12,43,189.49999999999997,3,3,2,3,332,Loyal Customers
16745,87,85,1721.96,2,3,3,3,233,Loyal Customers
16746,5,71,1090.9299999999998,3,3,3,3,333,Loyal Customers
16747,38,11,190.87,2,2,2,1,222,Need Attention
16748,18,15,343.90000000000003,3,2,3,0,323,Potential Loyalist
16750,45,22,187.32999999999996,2,3,2,1,232,Need Attention
16751,31,4,177.24,2,1,2,0,212,Potential Loyalist
16753,59,7,29.450000000000003,2,2,1,2,221,At Risk
16755,115,39,325.71,1,3,3,1,133,Need Attention
16756,215,5,90.9,1,1,2,1,112,Need Attention
16757,319,2,60.60000000000001,1,1,1,2,111,At Risk
16758,66,3,33.15,2,1,1,2,211,At Risk
16759,8,7,131.76,3,2,2,0,322,Potential Loyalist
16761,97,4,85.2,1,1,2,1,112,Need Attention
16762,20,13,258.02,3,2,3,0,323,Potential Loyalist
16763,199,4,143.1,1,1,2,1,112,Need Attention
16764,4,130,535.8399999999998,3,3,3,3,333,Loyal Customers
16766,274,8,270.3,1,2,3,1,123,Need Attention
16767,31,48,982.72,2,3,3,3,233,Loyal Customers
16768,48,12,95.70000000000002,2,2,2,1,222,Need Attention
16769,261,8,77.35,1,2,1,1,121,Need Attention
16770,58,28,188.46,2,3,2,1,232,Need Attention
16771,34,62,527.53,2,3,3,3,233,Loyal Customers
16773,58,5,24.1,2,1,1,2,211,At Risk
16774,68,9,126.25,2,2,2,1,222,Need Attention
16775,58,26,218.80000000000007,2,3,2,1,232,Need Attention
16776,61,20,116.14999999999998,2,3,2,1,232,Need Attention
16777,81,14,56.82,2,2,1,1,221,Need Attention
16778,75,5,71.0,2,1,1,1,211,Need Attention
16779,3,74,2278.17,3,3,3,3,333,Loyal Customers
16780,101,12,86.74,1,2,2,1,122,Need Attention
16782,18,37,474.7499999999999,3,3,3,3,333,Loyal Customers
16788,124,37,128.67000000000002,1,3,2,1,132,Need Attention
16789,9,2,27.5,3,1,1,0,311,Potential Loyalist
16790,4,16,250.30000000000004,3,3,3,0,333,Potential Loyalist
16791,30,63,397.9100000000001,2,3,3,3,233,Loyal Customers
16792,283,1,5.1,1,1,1,2,111,At Risk
16793,58,3,36.46,2,1,1,2,211,At Risk
16794,2,44,261.11000000000007,3,3,3,3,333,Loyal Customers
16796,90,2,34.739999999999995,2,1,1,2,211,At Risk
16800,12,41,279.13999999999993,3,3,3,3,333,Loyal Customers
16801,164,21,411.5999999999999,1,3,3,1,133,Need Attention
16803,66,3,36.49,2,1,1,2,211,At Risk
16804,24,11,81.0,3,2,2,0,322,Potential Loyalist
16805,174,24,103.4,1,3,2,1,132,Need Attention
16806,104,21,192.49,1,3,2,1,132,Need Attention
16807,143,11,177.62,1,2,2,1,122,Need Attention
16808,100,4,44.099999999999994,1,1,1,2,111,At Risk
16809,24,28,174.45000000000002,3,3,2,0,332,Potential Loyalist
16810,193,5,90.8,1,1,2,1,112,Need Attention
16811,5,7,117.49,3,2,2,0,322,Potential Loyalist
16812,361,1,14.850000000000001,1,1,1,2,111,At Risk
16813,9,96,436.52,3,3,3,3,333,Loyal Customers
16814,15,47,977.7000000000002,3,3,3,3,333,Loyal Customers
16816,150,6,75.1,1,2,1,1,121,Need Attention
16817,3,12,127.64,3,2,2,0,322,Potential Loyalist
16818,11,29,564.16,3,3,3,3,333,Loyal Customers
16820,96,5,75.42,1,1,1,1,111,Need Attention
16823,228,7,75.35000000000001,1,2,1,1,121,Need Attention
16824,16,4,54.959999999999994,3,1,1,0,311,Potential Loyalist
16825,39,3,59.4,2,1,1,2,211,At Risk
16826,52,6,97.8,2,2,2,1,222,Need Attention
16828,94,3,47.4,1,1,1,2,111,At Risk
16829,157,2,59.400000000000006,1,1,1,2,111,At Risk
16830,39,4,63.65,2,1,1,0,211,Potential Loyalist
16832,218,1,4.95,1,1,1,2,111,At Risk
16833,2,9,152.13,3,2,2,0,322,Potential Loyalist
16834,228,4,70.24,1,1,1,2,111,At Risk
16835,129,1,20.8,1,1,1,2,111,At Risk
16836,40,2,30.980000000000004,2,1,1,2,211,At Risk
16837,32,28,536.14,2,3,3,3,233,Loyal Customers
16838,198,3,43.6,1,1,1,2,111,At Risk
16839,9,48,2607.4500000000003,3,3,3,3,333,Loyal Customers
16841,37,29,532.1599999999999,2,3,3,3,233,Loyal Customers
16842,101,8,125.03999999999999,1,2,2,1,122,Need Attention
16843,43,90,2456.8599999999997,2,3,3,3,233,Loyal Customers
16846,51,1,24.96,2,1,1,2,211,At Risk
16847,44,2,26.8,2,1,1,2,211,At Risk
16848,53,4,87.9,2,1,2,1,212,Need Attention
